지점,지점명,일시,평균기온(°C),평균최고기온(°C),평균최저기온(°C),최고기온(°C),최저기온(°C),최고기온 나타난날(yyyymmdd),최저기온 나타난날(yyyymmdd),평균현지기압(hPa),평균해면기압(hPa),평균상대습도(%),월합강수량(00~24h만)(mm),평균풍속(m/s),평균운량(1/10),합계 일조시간(hr),최심적설(cm),최심신적설(cm)
203,이천,2017-12,-3.1,2.1,-8.1,8.4,-15.5,20171223,20171220,1016.1,1026.1,59,30.2,1.4,,184.1,.5,
203,이천,2018-01,-4.5,1,-9.3,9.5,-19.2,20180115,20180127,1014.7,1024.7,54,8.2,1.6,,195.9,,
203,이천,2018-02,-2.5,4.1,-9.1,10.8,-17.6,20180226,20180207,1013.9,1023.9,46,33.4,1.7,,198,,
203,이천,2018-03,7.2,14.2,.8,23.1,-8,20180314,20180302,1011.1,1020.9,62,71.4,1.9,,205.9,,
203,이천,2018-04,12.2,19.6,5.4,29.1,-.6,20180420,20180408,1006.6,1016.2,57,145.8,2,,215.8,,
203,이천,2018-05,17.2,23.8,11.1,29.9,5.5,20180526,20180521,1002.5,1011.9,67,189.2,1.6,,214.2,,
203,이천,2018-06,22.4,29,16.6,33.7,12,20180625,20180616,999,1008.2,63,104.7,1.5,,244.8,,
203,이천,2018-07,26.8,32.6,22,37.5,14.3,20180724,20180708,1000.1,1009.1,74,228.6,1.2,,256.9,,
203,이천,2018-08,27.1,32.8,22.4,39.4,16.4,20180801,20180818,998.7,1007.7,74,327.3,1.4,5.9,224.9,,
203,이천,2018-09,19.6,26.3,14.3,30.9,7.1,20180901,20180925,1004.6,1014,75,96,1.1,5.2,190.9,,
203,이천,2018-10,11,18.7,4.8,27.2,-1.3,20181004,20181030,1009.9,1019.6,76,116.4,1.1,4.6,197.6,,
203,이천,2018-11,5.9,13.1,0,20.3,-5,20181104,20181130,1014.5,1024.4,71,74.7,.9,4.2,162.5,,
203,이천,2018-12,-1.9,4.3,-7.5,13.4,-15.9,20181222,20181231,1018,1028.3,55,29.8,1.2,4,195.5,,
203,이천,2019-01,-2.3,4.7,-9,9.3,-14.6,20190123,20190109,1016.6,1026.9,53,1.3,1.3,3.3,216.2,,
203,이천,2019-02,.1,6.6,-5.7,14.4,-12.2,20190223,20190201,1014.8,1025,56,34.1,1.4,4.9,181.1,,
203,이천,2019-03,6.1,13.2,-.4,19.8,-5.8,20190319,20190314,1008.1,1018,55,40.2,1.7,4.8,195.9,,
203,이천,2019-04,11.3,18.4,4.1,29.3,-4.1,20190422,20190402,1006,1015.6,54,48.8,1.6,4.9,204.1,,
203,이천,2019-05,18.8,26.7,10.8,33.7,3.8,20190524,20190507,1002.8,1012.1,50,18,1.7,3.8,295.4,,
203,이천,2019-06,21.9,28.3,16.1,32.8,10.8,20190625,20190601,998.3,1007.5,66,78.5,1.3,5.3,222.4,,
203,이천,2019-07,25.1,30.4,20.9,36,15.6,20190705,20190709,997.5,1006.5,78,259.9,1.4,6.9,154.7,,
203,이천,2019-08,25.9,32.1,21.4,37.3,15.8,20190805,20190831,998.2,1007.2,81,94.5,1.2,5.5,233.6,,
203,이천,2019-09,20.8,26.9,16.4,31.3,10.3,20190915,20190919,1006,1015.3,82,241.1,1,7,120.5,,
203,이천,2019-10,14.3,21.7,8.6,28.6,-.1,20191003,20191030,1010,1019.6,79,79.6,1,5.1,158.2,,
203,이천,2019-11,5.9,13.2,-.2,21.7,-6.3,20191103,20191120,1013.5,1023.4,73,82.5,1,4.7,168.2,,
211,인제,2015-11,6.9,11.3,3.5,19.4,-5.5,20151105,20151127,1000,1024.6,81,113.1,1.8,,82.9,,
211,인제,2015-12,-.3,5,-4.6,10.5,-13.7,20151213,20151229,1000.5,1025.7,72,18.6,1.5,,148.9,,
211,인제,2016-01,-4.7,.6,-10.1,9.1,-19,20160103,20160124,999.3,1025,58,.3,1.9,,184,,
211,인제,2016-02,-1.7,4,-7.2,14.1,-15.3,20160211,20160203,998.5,1023.8,60,41.3,1.8,,161.5,,
211,인제,2016-03,4.9,11.5,-1.5,21,-14,20160331,20160301,996.8,1021.4,59,41.3,2,,211.8,,
211,인제,2016-04,12.4,19.7,5.8,25.4,.4,20160425,20160405,989.7,1013.4,55,93.2,2.4,,226.8,,
211,인제,2016-05,17.1,24.7,10,30.7,5,20160519,20160505,988,1011.2,57,88.3,2,,247.8,,
211,인제,2016-06,21.1,28,15.6,31.5,8.5,20160628,20160602,984.8,1007.6,64,51.8,1.7,,234.4,,
211,인제,2016-07,23.3,28.3,19.6,34.1,16.2,20160711,20160706,985.6,1008.2,76,546.5,1.7,,144.7,,
211,인제,2016-08,24.4,30.8,20.2,35,11.2,20160808,20160827,983.7,1006.3,72,96,1.7,,209.8,,
211,인제,2016-09,19.4,25.6,15.6,29.9,8.1,20160905,20160921,991.2,1014.4,75,46.3,1.6,,162,,
211,인제,2016-10,13.1,19.5,9,27.1,-1.2,20161003,20161030,996.1,1020,73,107.1,1.5,,155,,
211,인제,2016-11,5,10.5,.2,17.9,-8,20161119,20161125,998.6,1023.3,65,16,1.5,,130.5,,
211,인제,2016-12,-.1,5.1,-4.8,12.7,-12.3,20161220,20161216,999.7,1024.9,66,57.6,1.5,,123,,
211,인제,2017-01,-3.4,2.6,-8.8,10,-16.8,20170107,20170124,999.7,1025.3,59,11.4,1.7,,174.6,,
211,인제,2017-02,-1.8,4.4,-8.1,11.1,-14.7,20170228,20170202,997.5,1022.9,57,11,1.6,,185.4,,
211,인제,2017-03,3.8,10.8,-2.1,18.1,-6,20170319,20170308,994.8,1019.5,56,25.4,1.5,,190.5,,
211,인제,2017-04,12.4,19.4,5.8,26.7,-.7,20170430,20170403,988.7,1012.4,50,59.5,2.1,,238.2,,
211,인제,2017-05,17.4,24.8,10.6,30.8,6.5,20170520,20170502,988.2,1011.5,53,33.1,2,,250,,
211,인제,2017-06,20.1,27.6,14.2,33.1,7.8,20170618,20170611,985.5,1008.5,62,105.5,1.7,,244.3,,
211,인제,2017-07,24.4,29,21.1,33,18.2,20170714,20170701,985,1007.6,78,524,1.5,,130.5,,
211,인제,2017-08,22.8,27.8,19.3,35.8,13.2,20170805,20170827,985.7,1008.4,77,299.6,1.5,,134,,
211,인제,2017-09,18,25,13.3,28.8,5.6,20170904,20170929,990.5,1013.8,72,51,1.6,,199.1,,
211,인제,2017-10,12.5,19.6,7.7,25.7,-2.8,20171008,20171031,997.9,1021.9,70,40.6,1.5,,161.2,,
211,인제,2017-11,3.8,9.4,-2,17.9,-9.4,20171108,20171119,997.8,1022.6,56,28.2,1.7,,162.3,,
211,인제,2017-12,-3.9,1.1,-9.2,7.8,-17.3,20171223,20171213,999.9,1025.5,55,20,1.7,,170.2,,
211,인제,2018-01,-6,0,-11.3,7.9,-21.3,20180117,20180125,998.1,1023.9,51,6.2,1.7,,168.4,,
211,인제,2018-02,-4,2.6,-10.2,9.9,-20.3,20180226,20180207,997.7,1023.2,46,14.7,1.9,,188.1,,
211,인제,2018-03,6.2,12.3,0,22,-8.6,20180329,20180302,996.3,1020.8,54,31,2.4,,181.1,,
211,인제,2018-04,10.9,17.5,4.2,28.5,-1.4,20180421,20180408,992,1015.9,59,127.2,2.3,,196.9,,
211,인제,2018-05,15.6,22.2,9.5,29.8,2.8,20180526,20180504,988.3,1011.8,70,180,2.1,,214.8,,
211,인제,2018-06,20.9,27.5,15.2,32.4,10.1,20180625,20180616,985.1,1008,67,71.3,1.7,,223.1,,
211,인제,2018-07,24,29.4,19.9,35.9,12.7,20180731,20180708,986.9,1009.5,76,278.5,1.8,,215.7,,
211,인제,2018-08,24.9,31.3,20.6,37.7,14.7,20180801,20180818,985.4,1008,74,266.5,1.9,6.5,204.4,,
211,인제,2018-09,17.6,23.6,13.1,28.4,7.7,20180902,20180925,991,1014.3,76,66.6,1.7,5.6,183.2,,
211,인제,2018-10,9.5,16.3,4.6,21.8,-2.4,20181004,20181030,995.4,1019.6,76,107.7,1.4,4.9,181.5,,
211,인제,2018-11,5.1,11.7,.3,18.6,-6.5,20181105,20181123,999.5,1024.2,72,45.6,1.4,4.6,142.2,,
211,인제,2018-12,-3.4,3.1,-8.9,12.2,-16.8,20181204,20181228,1002.1,1027.7,63,19,1.3,3.6,173.6,,
211,인제,2019-01,-3.8,3.4,-10.4,8.1,-15.4,20190113,20190103,1000.5,1026.1,57,0,1.5,3.1,197.9,,
211,인제,2019-02,-.8,5.6,-6.7,12.8,-12.4,20190227,20190210,999,1024.3,60,28,1.5,4.5,176.4,,
211,인제,2019-03,4.7,11.1,-1.3,17.4,-5.8,20190319,20190314,992.4,1017,62,35.2,1.8,5.1,167,,
211,인제,2019-04,9.8,17.1,3.1,27,-4.9,20190423,20190401,991.3,1015.3,59,43.9,1.9,5.3,184,,
211,인제,2019-05,17.5,25.1,9.5,32.3,1.5,20190524,20190507,988,1011.2,52,12.5,1.9,4,275.8,,
211,인제,2019-06,20.2,26.7,14.8,32.2,10,20190627,20190601,984.5,1007.6,69,97,1.6,5.8,208.8,,
211,인제,2019-07,23.7,28.2,20.1,34.2,15.6,20190705,20190703,983.9,1006.7,75,138.4,1.9,7,135,,
211,인제,2019-08,24.2,29.9,20.3,36,15.7,20190805,20190824,984.7,1007.4,77,147.1,1.5,6.2,195.6,,
211,인제,2019-09,19.4,25.6,15.5,30.9,10,20190907,20190919,992.8,1016.2,79,175.7,1.5,7.1,119,,
211,인제,2019-10,13.3,19.7,8.4,26.4,1.9,20191001,20191028,996,1020,77,46.2,1.6,6.2,148.2,,
211,인제,2019-11,5.6,12.7,.4,22.2,-6.7,20191101,20191120,998.5,1023.3,72,47.1,1.3,4.9,144.2,,
212,홍천,2015-11,7.7,12.6,4,19.9,-6.4,20151117,20151127,1006.9,1024.2,81,116.8,.9,,95.9,,
212,홍천,2015-12,-.1,5.3,-4.3,10.9,-13.6,20151213,20151229,1008.1,1026,71,16.1,.9,,145.3,,
212,홍천,2016-01,-4.7,1.6,-10.1,9.8,-19.3,20160103,20160124,1007.4,1025.6,56,.1,1,,187.9,,
212,홍천,2016-02,-1.1,5.6,-6.9,13.9,-14.8,20160213,20160203,1006.4,1024.3,56,35.4,1.2,,186.2,,
212,홍천,2016-03,5.8,13.3,-.9,22.1,-12.7,20160331,20160301,1004.2,1021.6,52,39.7,1.2,,229.3,,
212,홍천,2016-04,13.8,21.8,6.6,29.6,1.1,20160426,20160401,996.7,1013.4,53,76,1.5,,229.4,,
212,홍천,2016-05,18.7,26.8,11.2,33.3,6.5,20160522,20160505,995,1011.4,58,98.6,1.5,,279.2,,
212,홍천,2016-06,23.1,29.7,17.5,32.5,10.3,20160610,20160602,991.5,1007.5,65,54.5,1.3,,248.6,,
212,홍천,2016-07,25.3,30.4,21.4,34.8,17.6,20160711,20160706,992.1,1008,80,429.4,1.2,,162.4,,
212,홍천,2016-08,26.6,32.9,21.8,36.6,11.3,20160812,20160827,990.1,1006,72,38.5,1.3,,226.9,,
212,홍천,2016-09,21,27.4,16.7,31.5,9.2,20160905,20160921,997.7,1013.9,78,61.4,1.1,,175,,
212,홍천,2016-10,14.3,20.9,10.1,29.1,-1.5,20161003,20161030,1003,1019.7,77,69.6,1,,161.3,,
212,홍천,2016-11,5.1,11.2,-.1,18.1,-8.8,20161119,20161125,1006.1,1023.5,67,9.9,.9,,155.6,,
212,홍천,2016-12,-.5,5.1,-5,12.9,-13.8,20161220,20161216,1007.5,1025.2,72,54.8,.8,,136.3,,
212,홍천,2017-01,-3.7,3,-9.2,11.5,-18.2,20170108,20170124,1007.7,1025.6,62,10.5,.9,,190.8,,
212,홍천,2017-02,-1.6,4.9,-7.8,12.3,-15.4,20170228,20170202,1005.5,1023.3,57,7.8,1.1,,207.3,,
212,홍천,2017-03,4.7,12,-1.8,19.4,-7.5,20170330,20170308,1002.2,1019.5,53,18.8,1.2,,217.9,,
212,홍천,2017-04,13.1,20.9,5.7,29,-.6,20170430,20170403,996,1012.6,51,48.6,1.5,,264.1,,
212,홍천,2017-05,18.5,26.2,11.1,30.5,5.5,20170520,20170507,995.5,1011.7,54,22.8,1.5,,286.3,,
212,홍천,2017-06,22.3,29.7,15.5,35,9.4,20170623,20170611,992.1,1008.1,57,41.3,1.5,,273.8,,
212,홍천,2017-07,26.1,30.7,22.8,35.2,20.5,20170706,20170726,991.7,1007.4,83,578.4,1.1,,132,,
212,홍천,2017-08,24.4,29.5,20.5,37.2,13.7,20170805,20170827,992,1007.8,80,326.1,1.2,,169.2,,
212,홍천,2017-09,19.1,26.3,14,29.9,6.3,20170904,20170929,997.3,1013.5,78,50.4,1.1,,214.6,,
212,홍천,2017-10,13.3,21,8.5,27.6,-2.9,20171008,20171031,1004.7,1021.4,76,40,1,,187.1,,
212,홍천,2017-11,3.4,10,-2,18.3,-9.6,20171108,20171119,1005.6,1023.1,66,27.3,1,,179.8,,
212,홍천,2017-12,-4.3,1.2,-9.3,8.3,-17.9,20171223,20171213,1008,1026.1,66,20.2,1.1,,179.5,,
212,홍천,2018-01,-6.1,.4,-11.2,8,-21.7,20180115,20180126,1006.4,1024.5,61,3.7,1,,193.4,,
212,홍천,2018-02,-3.6,3.2,-9.8,10.9,-19.5,20180226,20180207,1005.7,1023.6,53,24.6,1.2,,199.2,,
212,홍천,2018-03,6.8,13.7,.4,23.1,-8.2,20180329,20180302,1003.5,1020.6,62,42.8,1.4,,208.1,,
212,홍천,2018-04,12,19.7,4.9,29.5,-2.6,20180420,20180408,999,1015.8,61,143.8,1.5,,216.7,,
212,홍천,2018-05,17.1,24.1,10.5,31.5,3.6,20180515,20180504,995.2,1011.5,69,268.6,1.4,,242.7,,
212,홍천,2018-06,22.6,29.7,16.5,33.9,11.3,20180624,20180616,991.7,1007.7,64,101.4,1.5,,255.7,,
212,홍천,2018-07,26.6,32.7,21.9,38.5,13.8,20180731,20180708,993.2,1008.9,74,204.5,1.4,,252.5,,
212,홍천,2018-08,27.2,33.3,22.5,41,15.8,20180801,20180817,991.7,1007.4,73,300.6,1.4,6.2,234.4,,
212,홍천,2018-09,19.2,25.9,14.1,30.9,7.6,20180901,20180925,997.6,1013.8,75,77,1.1,5.2,200.3,,
212,홍천,2018-10,10.2,17.6,5.1,25.6,-1.7,20181004,20181030,1002.5,1019.4,77,110,1,4.9,192.7,,
212,홍천,2018-11,5.2,12.3,.5,20,-6.3,20181104,20181123,1006.8,1024.1,75,55.5,.8,4.8,141,,
212,홍천,2018-12,-3,3.6,-8.1,12.9,-17.3,20181204,20181229,1009.9,1027.9,63,16.1,.9,3.9,176.7,,
212,홍천,2019-01,-3.5,4.2,-9.9,8.8,-14.9,20190119,20190103,1008.4,1026.4,56,0,1,2.9,215.5,,
212,홍천,2019-02,-.1,6.6,-5.8,13.8,-12.5,20190227,20190201,1006.7,1024.4,59,20,1,4.6,193.4,,
212,홍천,2019-03,5.7,12.8,-.8,18.9,-5.6,20190319,20190314,999.9,1017.1,60,38.5,1.3,4.9,186,,
212,홍천,2019-04,11.1,18.6,4.3,29.6,-4.4,20190422,20190401,998.3,1015.1,59,58.1,1.4,5.3,197.3,,
212,홍천,2019-05,18.7,27,10.2,34.6,2.7,20190524,20190507,995.2,1011.4,54,15,1.5,3.8,295.3,,
212,홍천,2019-06,21.9,28.9,15.9,33.3,10.2,20190625,20190601,991.1,1007.1,68,65.6,1.3,5.2,234,,
212,홍천,2019-07,25.3,30.7,21.1,36.5,15.4,20190705,20190709,990.4,1006.2,74,198.6,1.2,6.8,138.1,,
212,홍천,2019-08,26.1,32.2,21.7,37.1,17,20190810,20190831,991.1,1006.9,76,215.1,1.2,5.8,229.9,,
212,홍천,2019-09,21,27.2,16.9,32,11.6,20190907,20190924,999.1,1015.3,79,136.7,1.1,7.2,128.9,,
212,홍천,2019-10,14.1,21.2,9.1,27.5,2.1,20191004,20191030,1002.8,1019.4,78,57,.9,6.1,164.4,,
212,홍천,2019-11,5.6,12.9,.5,21.3,-6.2,20191101,20191120,1005.8,1023.1,73,56.9,.9,4.8,160.6,,
216,태백,2015-11,5.4,9.3,1.9,21.1,-7.3,20151104,20151127,938.9,1023.6,82,159.2,1.3,,61.8,,
216,태백,2015-12,-.6,4.4,-5,10.4,-10,20151209,20151230,937.6,1024.2,67,17.9,1.4,,133.9,,
216,태백,2016-01,-5.3,-.2,-9.9,10.3,-20.4,20160103,20160124,934.9,1023,60,8.9,1.6,,168.1,,
216,태백,2016-02,-2.5,3,-7.5,16.7,-15.4,20160213,20160203,935.4,1022.6,68,28.9,1.7,,171.2,,
216,태백,2016-03,3.5,9,-2,18.3,-13.9,20160331,20160301,935.4,1020.5,61,35.2,1.6,,176,,
216,태백,2016-04,10.4,16.7,4.3,24.1,0,20160425,20160412,930.5,1012.8,59,116.6,2,,188.5,,
216,태백,2016-05,16,23.3,8.7,28.4,2.1,20160518,20160514,929.8,1010.1,54,60,2.1,,276.4,,
216,태백,2016-06,19.3,25.1,14,29.1,6.2,20160618,20160602,927.8,1006.8,70,41.8,1.4,,191.5,,
216,태백,2016-07,22,26.8,18.1,31.2,14.7,20160730,20160722,929.1,1007.4,82,439.2,1.4,,127.8,,
216,태백,2016-08,22,27.8,17.7,34.6,10.8,20160812,20160827,927.4,1005.6,80,106.1,1.5,,172.5,,
216,태백,2016-09,16.8,21.2,13.8,27.3,8.4,20160906,20160923,933.6,1013.8,87,149.2,1.2,,75.8,,
216,태백,2016-10,11.3,16.6,6.8,22.6,-1,20161003,20161030,936.8,1019.3,80,82.9,1.3,,119.4,,
216,태백,2016-11,4.1,9.5,-.9,16.4,-8.5,20161114,20161126,937.1,1022.2,69,10.2,1.5,,132.7,,
216,태백,2016-12,-.4,4.7,-5.5,13.4,-13.7,20161203,20161216,936.6,1023.1,63,62.4,1.5,,150.2,,
216,태백,2017-01,-4.4,1,-9.5,7,-16.3,20170104,20170125,935.7,1023.6,59,6.7,1.5,,177,,
216,태백,2017-02,-2.2,3.1,-7.7,10.4,-13.7,20170216,20170211,934.1,1021,53,12.7,1.7,,181.2,,
216,태백,2017-03,1.7,7.6,-3.5,15.4,-8.7,20170330,20170308,933.2,1018.7,60,10.2,1.4,,181.9,,
216,태백,2017-04,10.4,16.4,4.1,25.2,-1.4,20170430,20170402,929.4,1011.6,54,73.5,2,,217.2,,
216,태백,2017-05,15.8,22.4,9.6,30.8,3.8,20170529,20170502,930,1010.4,56,14.4,1.8,,250.1,,
216,태백,2017-06,17.5,24.3,11.5,31.5,5.3,20170619,20170612,928.2,1007.9,71,122.1,1.5,,206.5,,
216,태백,2017-07,23,27.5,19.3,33.1,12.2,20170713,20170727,928.8,1006.8,81,313.6,1.5,,144.2,,
216,태백,2017-08,20.6,24.8,17.2,32.4,9.3,20170806,20170831,929,1007.8,86,254.2,1.3,,111.7,,
216,태백,2017-09,15.7,21.8,10.3,27.1,6.1,20170909,20170929,932.5,1013.1,77,65.7,1.3,,200,,
216,태백,2017-10,10.6,16,6.3,24.1,-3.1,20171009,20171031,938.3,1021.1,81,41.1,1.2,,111.2,,
216,태백,2017-11,3.5,9,-2.1,18.9,-8.6,20171106,20171121,935.8,1020.8,54,14.7,1.8,,171.3,,
216,태백,2017-12,-4.2,.2,-8.9,6.4,-15.1,20171223,20171212,935.7,1023.4,52,4.9,1.8,,180.7,,
216,태백,2018-01,-6.1,-1,-10.7,6.4,-20.1,20180115,20180127,933.6,1021.9,51,7.7,1.6,,167.4,,
216,태백,2018-02,-4.4,.9,-9.7,8,-18.9,20180227,20180207,934,1021.6,48,30.2,1.7,,183.9,,
216,태백,2018-03,4.3,9.6,-1.4,20.5,-12.7,20180331,20180302,934.9,1019.7,65,100.6,1.9,,182.7,,
216,태백,2018-04,10.1,16,4,28.4,-2.9,20180421,20180407,932.1,1014.6,57,128.9,1.9,,212.3,,
216,태백,2018-05,14.6,20.7,8.6,31,1.9,20180515,20180521,929.9,1010.6,70,138.1,1.9,,198,,
216,태백,2018-06,19.2,25.4,13.7,31.6,9.1,20180624,20180617,928,1007.1,70,58.1,1.5,,179.8,,
216,태백,2018-07,23.5,28.6,19.2,35.7,11.7,20180721,20180708,930.4,1008.5,81,251.8,1.5,,189.8,,
216,태백,2018-08,23.2,28.2,19.3,35.5,14.7,20180803,20180819,929.4,1007.4,84,270,1.5,6.9,142.8,,
216,태백,2018-09,15.9,20.5,11.9,25.7,4.7,20180904,20180925,933,1013.5,83,180.8,1.3,6.9,118,,
216,태백,2018-10,9,15.3,3.7,21.8,-2.4,20181007,20181030,935.1,1018.2,73,239.1,1.5,4.4,181,,
216,태백,2018-11,4.7,10.6,-.6,19.4,-7.2,20181104,20181123,938.2,1023,66,60.8,1.1,4.1,141.4,,
216,태백,2018-12,-2.6,2.9,-7.9,13.3,-16.3,20181203,20181231,938.2,1025.7,55,23.2,1.3,4,167.5,,
216,태백,2019-01,-3.4,2.6,-8.9,7.9,-14.6,20190130,20190109,936.4,1024,47,4.1,1.4,3.3,186.2,,
216,태백,2019-02,-.9,4.7,-6.3,11.2,-11.7,20190224,20190210,935.9,1022.5,56,15.1,1.5,4.8,166,,
216,태백,2019-03,3.7,9.4,-1.7,16.8,-7.6,20190320,20190316,931.2,1015.8,59,41,1.7,4.8,206.2,,
216,태백,2019-04,8.1,14.3,2.4,23.1,-4.5,20190423,20190401,931.3,1014.4,60,61,1.6,5.1,191,,
216,태백,2019-05,16.3,23.1,8.9,31.3,-1.3,20190524,20190507,930,1010.2,50,24.2,1.8,4.1,281.6,,
216,태백,2019-06,17.9,24,12.6,31.4,7.3,20190604,20190612,927.1,1006.7,75,132.6,1.6,5.8,215.1,,
216,태백,2019-07,21.6,26,18.4,31.3,13.7,20190727,20190703,927.5,1006,83,215.1,1.6,7.2,133.6,,
216,태백,2019-08,22.5,27.7,18.6,33,12.8,20190802,20190825,928.4,1006.7,82,197.5,1.4,6.4,175.7,,
216,태백,2019-09,17.6,22.8,13.5,29.2,6,20190910,20190924,935.1,1015.5,86,256.9,1.4,7.5,125.7,,
216,태백,2019-10,11.5,16.9,6.5,23.7,-1.1,20191004,20191028,936.5,1019.1,80,152.8,1.4,6.1,118.4,,
216,태백,2019-11,4.8,11.3,-.6,18.4,-6.5,20191124,20191121,937.2,1022.1,71,67,1.2,4.5,140.1,,
217,정선군,2015-11,7.6,11.5,4.5,19.8,-4.6,20151105,20151127,987,1024.3,74,134,1.4,,63.6,,
217,정선군,2015-12,.3,5.4,-3.5,10.4,-11.8,20151209,20151229,987.2,1025.7,67,26.5,1.7,,113.6,,
217,정선군,2016-01,-3.9,1.2,-8.7,10.2,-18.3,20160103,20160124,985.8,1024.7,51,1,2,,159.5,,
217,정선군,2016-02,-1.2,4.7,-6.3,13.7,-14.1,20160214,20160203,985.3,1023.9,54,66,2.1,,165.5,,
217,정선군,2016-03,5,11.8,-1,20.7,-13.5,20160331,20160301,984,1021.6,54,30.6,1.8,,182.9,,
217,정선군,2016-04,12.6,20.3,5.9,27.1,1.1,20160425,20160401,977.4,1013.6,53,93.5,2.1,,198,,
217,정선군,2016-05,17.4,25.9,9.8,31,5.6,20160522,20160517,975.9,1011.3,54,61.6,2,,259.8,,
217,정선군,2016-06,21.6,28.7,15.8,32.7,8.3,20160622,20160602,972.8,1007.6,63,52.7,1.3,,218.4,,
217,정선군,2016-07,23.8,29.5,20,34.5,17,20160711,20160705,973.8,1008.2,80,457.8,1.1,,141.1,,
217,정선군,2016-08,24.5,31.3,20.5,35.9,12.2,20160805,20160827,971.9,1006.2,75,121,1.1,,199.2,,
217,정선군,2016-09,19.5,25.1,16.3,29.3,10.2,20160904,20160921,979.1,1014.3,80,106.8,.9,,97.8,,
217,정선군,2016-10,13.4,19.6,9.9,27,1.1,20161003,20161031,983.7,1020,78,102.3,1,,116.4,,
217,정선군,2016-11,5,11.2,.1,17.4,-7.5,20161114,20161125,986,1023.6,64,12.5,1.3,,127.4,,
217,정선군,2016-12,.2,5.7,-4.5,13.4,-11.6,20161222,20161216,986.5,1024.9,67,68.4,1.6,,120.1,,
217,정선군,2017-01,-3.1,2.7,-8.2,9.8,-17.2,20170108,20170124,986.3,1025.2,58,15.8,1.9,,166.3,,
217,정선군,2017-02,-1.1,5.1,-7,12.1,-12.7,20170216,20170202,984.2,1022.7,54,25.5,2.2,,186.7,,
217,정선군,2017-03,3.8,10.8,-2.1,18.5,-6.3,20170330,20170308,981.9,1019.6,55,23.6,1.7,,182.7,,
217,정선군,2017-04,12.4,19.9,5.3,28.6,-.3,20170430,20170403,976.4,1012.6,51,74,2.4,,221.4,,
217,정선군,2017-05,17.8,25.6,10.6,32.7,5.8,20170520,20170508,976.1,1011.6,54,30.5,1.9,,253,,
217,정선군,2017-06,20.2,28.5,14,34.7,8.3,20170618,20170611,973.6,1008.6,65,72.9,1.4,,223.2,,
217,정선군,2017-07,24.6,29.6,21.4,33.8,18.2,20170714,20170727,973.4,1007.8,85,385.8,1.1,,124.9,,
217,정선군,2017-08,23,28.6,19.4,35.5,12.7,20170806,20170831,973.8,1008.4,83,248,1.1,,123,,
217,정선군,2017-09,18.1,25.2,13.7,29.1,6.9,20170926,20170929,978.4,1013.8,78,27.7,1.1,,140.6,,
217,정선군,2017-10,13.1,19.9,8.8,26,-2.4,20171009,20171031,985.3,1021.7,73,28,1.1,,110.5,,
217,정선군,2017-11,3.8,10.2,-1.5,18.9,-8.2,20171102,20171119,984.9,1022.7,57,27.6,2,,143.5,,
217,정선군,2017-12,-3.4,1.6,-8.3,7.8,-15,20171223,20171214,986.5,1025.4,52,13.1,2.2,,159.1,,
217,정선군,2018-01,-5.2,.4,-9.9,9.3,-20.1,20180115,20180127,984.6,1023.7,50,8,2.2,,159.7,,
217,정선군,2018-02,-3.3,3.1,-9.1,11.1,-18.7,20180226,20180207,984.3,1023.2,43,26.5,2.4,,169.6,,
217,정선군,2018-03,5.9,12.8,-.4,22.7,-7.9,20180329,20180302,983.4,1020.8,56,67.5,2.2,,178.8,,
217,정선군,2018-04,11.4,18.7,4.6,30,-1.6,20180420,20180408,979.4,1015.8,56,141,2.1,,207.9,,
217,정선군,2018-05,16.1,23.2,10.2,31.4,4.1,20180526,20180504,976.1,1011.8,70,165.6,1.8,,179.2,,
217,정선군,2018-06,20.9,28.6,15.3,33.8,10.3,20180622,20180601,973.2,1008.1,66,98.2,1.6,,192.3,,
217,정선군,2018-07,24.9,31.2,20.6,37.7,14,20180727,20180708,975,1009.4,79,269.2,1.3,,178.2,,
217,정선군,2018-08,25.3,31.5,21.1,39.6,15.8,20180803,20180818,973.7,1008.1,78,261.8,1.4,6.8,132.6,,
217,정선군,2018-09,17.9,23.8,13.8,28.4,8.3,20180902,20180925,978.9,1014.3,82,163.6,1.3,6.6,102.9,,
217,정선군,2018-10,10.1,17.1,5.6,23.7,-.9,20181004,20181030,982.7,1019.4,78,123.6,1.7,5.3,118.2,,
217,정선군,2018-11,5.1,12.2,.4,19.2,-5.2,20181104,20181123,986.7,1024.4,71,66,1.2,4.5,120.9,,
217,정선군,2018-12,-2.3,3.8,-7.2,12.6,-15,20181204,20181231,988.6,1027.4,59,29.9,1.7,3.8,149.3,,
217,정선군,2019-01,-3,3.9,-8.9,9.2,-13.8,20190130,20190109,987,1025.9,52,.8,1.7,3.2,177.4,,
217,정선군,2019-02,0,6.6,-5.4,13.3,-10.7,20190225,20190210,985.7,1024,55,30,1.9,4.9,171.5,,
217,정선군,2019-03,4.9,11.9,-1.2,18,-4.4,20190319,20190314,979.6,1017.1,60,57,2,5,167.5,,
217,정선군,2019-04,9.9,17.5,3.4,26.8,-4.5,20190422,20190401,978.7,1015.4,56,59,2,5.2,168.5,,
217,정선군,2019-05,17.2,25.7,9,33.8,.7,20190524,20190507,976.1,1011.6,50,18.5,2.1,4.1,223.1,,
